date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:26:11	13554/13554	---M--	200	added ('OK')	text/html	etag:%22dce7f249a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/26.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/26.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:11	13544/13544	---M--	200	added ('OK')	text/html	etag:%224fab164aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/27.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/27.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:12	13555/13555	---M--	200	added ('OK')	text/html	etag:%2265c384aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/28.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/28.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:12	13627/13627	---M--	200	added ('OK')	text/html	etag:%227b6d594aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/29.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/29.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:13	13567/13567	---M--	200	added ('OK')	text/html	etag:%224acd994aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/30.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/30.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:13	13521/13521	---M--	200	added ('OK')	text/html	etag:%22602ebb4aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/31.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/31.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:14	13542/13542	---M--	200	added ('OK')	text/html	etag:%22768fdc4aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/32.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/32.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:15	13575/13575	---M--	200	added ('OK')	text/html	etag:%228cf0fd4aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/33.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/33.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:15	13594/13594	---M--	200	added ('OK')	text/html	etag:%22ffb3214ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/34.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/34.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:15	13541/13541	---M--	200	added ('OK')	text/html	etag:%22b8b2404ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/35.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/35.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:16	13513/13513	---M--	200	added ('OK')	text/html	etag:%222b76644ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/36.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/36.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:17	13497/13497	---M--	200	added ('OK')	text/html	etag:%2241d7854ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/37.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/37.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:17	13530/13530	---M--	200	added ('OK')	text/html	etag:%225738a74ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/38.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/38.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:18	13642/13642	---M--	200	added ('OK')	text/html	etag:%226d99c84ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/39.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/39.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:18	13590/13590	---M--	200	added ('OK')	text/html	etag:%223cf984ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/40.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/40.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:19	6680/6680	---M--	200	added ('OK')	text/html	etag:%22525a2a4ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/022/41.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/022/41.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/022/0.html)
07:26:19	12772/12772	---M--	200	added ('OK')	text/html	etag:%222feb5d4da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/023/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/023/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/023/0.html)
07:26:20	12705/12705	---M--	200	added ('OK')	text/html	etag:%22454c7f4da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/023/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/023/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/023/0.html)
07:26:20	12723/12723	---M--	200	added ('OK')	text/html	etag:%225bada04da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/023/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/023/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/023/0.html)
07:26:21	12728/12728	---M--	200	added ('OK')	text/html	etag:%22ce70c44da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/023/4.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/023/4.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/023/0.html)
07:26:21	12748/12748	---M--	200	added ('OK')	text/html	etag:%22e4d1e54da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/023/5.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/023/5.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/023/0.html)
07:26:22	12786/12786	---M--	200	added ('OK')	text/html	etag:%22fa3274ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/023/6.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/023/6.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/023/0.html)
07:26:22	12749/12749	---M--	200	added ('OK')	text/html	etag:%229ca1f4ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/023/7.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/023/7.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/023/0.html)
07:26:23	9877/9877	---M--	200	added ('OK')	text/html	etag:%22b26b404ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/023/8.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/023/8.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/023/0.html)
07:26:23	12597/12597	---M--	200	added ('OK')	text/html	etag:%22c4b4ca4ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/031/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/031/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/031/0.html)
07:26:24	12651/12651	---M--	200	added ('OK')	text/html	etag:%22da15ec4ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/031/2.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/031/2.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/031/0.html)
07:26:24	2389/2389	---M--	200	added ('OK')	text/html	etag:%22f076d4fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/031/3.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/031/3.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/031/0.html)
07:26:24	10422/10422	---M--	200	added ('OK')	text/html	etag:%228e368e4fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/033/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/033/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/033/0.html)
07:26:25	10782/10782	---M--	200	added ('OK')	text/html	etag:%22a07f1850a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/A/034/1.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/A/034/1.html	(from http://unmsm.claro.net.pe/resultAdmin20192/A/034/0.html)
